Scrip,S.N.,Code,Address,District,Branch Name,Open Date,Bank Type
NADEP,68,14041074,"10, Kohalpur Municipality",Banke,Area Office Kohalpur,16/06/2017,MF
NADEP,69,14041075,"5, Lamahi Municipality",Dang,Lamahi Sub Branch,16/06/2017,MF
NADEP,70,14041077,"1, Chaurjahari Municipality",Rukum West,Chaurjahari Subbranch,16/06/2017,MF
NADEP,71,14041078,"4, Rajapur Municipality",Bardiya,Rajapur Sub-Branch,16/06/2016,MF
NADEP,72,14041079,"8, Kohalpur Municipality",Banke,Pipari Sub-Branch,16/06/2016,MF
NADEP,73,14041080,"3, Khajura Rural Municipality",Banke,Sub Branch Khajura,16/06/2016,MF
NADEP,74,14041081,"7, Gulariya Municipality",Bardiya,Gulariya Sub Branch,16/07/2017,MF
NADEP,75,14041082,"4, Ghorahi Sub-Metropolitian City",Dang,Laxmipur Sub Branch,16/07/2017,MF
NADEP,76,14041083,"4, Bheri Malika Municipality",Jajarkot,Khalanga Sub Brancgh,16/07/2017,MF
NADEP,77,14041084,"9, Sundarbazar Municipality",Lamjung,Sundarbazar Sub Branch,30/06/2018,MF
NADEP,78,14041085,"5, Shuklagandaki Municipality",Tanahu,Dulegauda Sub Branch,30/06/2018,MF
NADEP,79,14041086,"2, Godawari Municipality",Kailali,Attariya Kailali Sub Branch,16/06/2016,MF
NADEP,80,14041087,"1, Tikapur Municipality",Kailali,Durgauli Sub Branch,16/06/2017,MF
NADEP,81,14041088,"5, Amargadhi Municipality",Dadeldhura,Amarghadi Sub Branch,16/06/2017,MF
NADEP,82,14041089,"6, Patam Municipality",Baitadi,Patan Baitadi Sub branch,16/06/2017,MF
NADEP,83,14041090,"4, Dipayal Silgadhi Municipality",Doti,Dipayal Sub Branch,16/06/2017,MF
NADEP,84,14041091,"4, Sanphebagar Municipality",Achham,Safebagar Sub Branch,16/06/2017,MF
NADEP,85,14041093,"19, Birgunj Metropolitian City",Parsa,"Bindabasini, Parsa",01/10/2018,MF
NADEP,86,14041094,"3, Madi Municipality",Chitawan,"Madi, Chitawan",01/10/2018,MF
NADEP,87,14041095,"8, Chandrapur Municipality",Rautahat,"Santapur, Rautahat",17/09/2018,MF
NADEP,88,14041096,"1, Lalbandi Municipality",Sarlahi,"Nawalpur, Sarlahi",17/09/2018,MF
NADEP,89,14041097,"3, Dhangadhimai Municipality",Siraha,Dhangadhimai,30/11/2021,MF
NADEP,90,14041098,"9, Kalyanpur Municipality",Siraha,Kalyanpur,30/11/2021,MF
NADEP,91,14041099,"10, Ganeshman Charnath Municipality",Dhanusa,Ganeshman Charnath,30/11/2021,MF
NADEP,92,14041100,"9, Hansapur Municipality",Dhanusa,Hansapur,30/11/2021,MF
NADEP,93,14041101,"7, Balawa Municipality",Mahottari,Balawa,30/11/2021,MF
NADEP,94,14041102,"9, Matihani Municipality",Mahottari,Matihani,30/11/2021,MF
NADEP,95,14041103,"1, Kaudena Rural Municipality",Sarlahi,Kaudena,30/11/2021,MF
NADEP,96,14041104,"6, Paroha Municipality",Rautahat,Paroha,30/11/2021,MF
NADEP,97,14041105,"8, Aadarsha Kotwal Rural Municipality",Bara,Adarsha Kotwal,30/11/2021,MF
NADEP,98,14041106,"11, Ratnanagar Municipality",Chitawan,Ratnanagar,30/11/2021,MF
SMB,1,14042001,"7, Dhankuta Municipality",Dhankuta,Dhankuta,12/07/2015,MF
SMB,2,14042002,"10, Chaudandigadhi Municipality",Udayapur,Hadiya,01/09/2015,MF
SMB,3,14042003,"1, Aatharai Rural Municipality",Terhathum,Sankranti,11/11/2015,MF
SMB,4,14042004,"4, Shadananda Municipality",Bhojpur,Dingla,28/03/2016,MF
SMB,5,14042005,"8, Duhabi Municipality",Sunsari,Sonapur,02/05/2016,MF
SMB,6,14042006,"4, Bhokraha Narsingh Rural Municipality",Sunsari,Bhokraha,02/05/2016,MF
SMB,7,14042007,"3, Gadhi Rural Municipality",Sunsari,Chhitaha,02/05/2016,MF
SMB,8,14042008,"6, Ramdhuni Municipality",Sunsari,Baklauri,23/11/2016,MF
SMB,9,14042009,"6, Chhathar Jorpati Rural Municipality",Dhankuta,Sidhuwa,28/11/2016,MF
SMB,10,14042010,"8, Phidim Municipality",Panchthar,Pouwa Bhanjyang,28/11/2016,MF
SMB,11,14042012,"4, Harinagar Rural Municipality",Sunsari,Harinagara,18/04/2017,MF
SMB,12,14042013,"6, Barahachhetra Municipality",Sunsari,Mahendranagar,18/04/2017,MF
SMB,13,14042014,"9, Belaka Municipality",Udayapur,Rampur,18/04/2017,MF
SMB,14,14042017,"7, Halesi Tuwachung Municipality",Khotang,Haleshi,18/04/2017,MF
SMB,15,14042018,"2, Gadhi Rural Municipality",Sunsari,Aurawani,14/12/2018,MF
SMB,16,14042019,"5, Barju Rural Municipality",Sunsari,Amahi Belha,07/12/2018,MF
SMB,17,14042020,"4, Itahari Sub-Metropolitian City",Sunsari,Head Office,30/06/2015,MF
SMB,18,14042021,"6, Udayapurgadhi Rural Municipality",Udayapur,Nepaltar,15/07/2019,MF
SMB,19,14042022,"2, Katari Municipality",Udayapur,Garash,15/07/2019,MF
SMB,20,14042023,"1, Katahari Rural Municipality",Morang,Maheshpur,12/07/2021,MF
SMB,21,14042024,"6, Katahari Rural Municipality",Morang,Bhaudaha,12/07/2021,MF
SMB,22,14042025,"1, Gramthan Rural Municipality",Morang,Lakhantari,12/07/2021,MF
SMB,23,14042026,"4, Gramthan Rural Municipality",Morang,Motipur,12/07/2021,MF
SMB,24,14042027,"5, Budhiganga Rural Municipality",Morang,Hattimuda,12/07/2021,MF
SMB,25,14042028,"2, Jahada Rural Municipality",Morang,Laxminiya,12/07/2021,MF
SMB,26,14042029,"5, Itahari Sub-Metropolitian City",Sunsari,Pachrukhi,23/09/2022,MF
ACLBSL,1,14045001,"1, Tilottama Municipality",Rupandehi,Shivapur,03/01/2016,MF
ACLBSL,2,14045003,"17, Kawasoti Municipality",Nawalparasi East,Gochhada,14/07/2016,MF
ACLBSL,3,14045007,"1, Sharada Municipality",Salyan,Shreenagar,14/07/2016,MF
ACLBSL,4,14045008,"2, Bagachour Municipality",Salyan,Tharmare,14/07/2016,MF
ACLBSL,5,14045009,"4, Sunil Smriti Rural Municipality",Rolpa,Sulichaur,14/07/2016,MF
ACLBSL,6,14045010,"4, Binayi Tribeni Rural Municipality",Nawalparasi East,Sardi,14/07/2016,MF
ACLBSL,7,14045013,"4, Ghorahi Sub-Metropolitian City",Dang,Gogli,14/10/2016,MF
ACLBSL,8,14045014,"4, Rapti Rural Municipality",Dang,Lalmatiya,14/10/2016,MF
ACLBSL,9,14045018,"11, Devdaha Municipality",Rupandehi,Shankarpur,06/02/2017,MF
ACLBSL,10,14045019,"2, Tinau Rural Municipality",Palpa,Dovan,14/07/2016,MF
ACLBSL,11,14045020,"5, Suddhodhan Rural Municipality",Rupandehi,Manpakadi,14/07/2016,MF
ACLBSL,12,14045021,"8, Buddhabhumi Municipality",Kapilbastu,Buddi,14/07/2016,MF
ACLBSL,13,14045022,"7, Ribdikot Rural Municipality",Palpa,Batase,14/07/2016,MF
ACLBSL,14,14045023,"3, Malarani Rural Municipality",Arghakhanchi,Khanadaha,16/09/2016,MF
ACLBSL,15,14045024,"2, Chhatradev Rural Municipality",Arghakhanchi,Balkot,16/09/2016,MF
ACLBSL,16,14045025,"8, Malika Rural Municipality",Gulmi,Simaltari,14/10/2016,MF
ACLBSL,17,14045026,"5, Gaumukhi Rural Municipality",Pyuthan,Thulabeshi,14/10/2016,MF
ACLBSL,18,14045027,"1, Om Satiya Rural Municipality",Rupandehi,Thutipipal,11/12/2016,MF
ACLBSL,19,14045028,"5, Banganga Municipality",Kapilbastu,Kopwa,30/05/2017,MF
ACLBSL,20,14045029,"4, Kanchan Rural Municipality",Rupandehi,Rudrapur,30/05/2017,MF
ACLBSL,21,14045030,"1, Shivaraj Municipality",Kapilbastu,Shivraj,30/05/2017,MF
ACLBSL,22,14045031,"6, Mayadevi Rural Municipality",Rupandehi,Bethari,13/08/2017,MF
ACLBSL,23,14045033,"6, Gadhawa Rural Municipality",Dang,Gadhawa,10/10/2017,MF
ACLBSL,24,14045034,"14, Tansen Municipality",Palpa,Argali,28/10/2017,MF
ACLBSL,25,14045035,"7, Pyuthan Municipality",Pyuthan,Bagdula,28/10/2017,MF
ACLBSL,26,14045036,"9, Sworgadwari Municipality",Pyuthan,Lamachaur,28/10/2017,MF
ACLBSL,27,14045037,"3, Shantinagar Rural Municipality",Dang,Shantinagar,28/10/2017,MF
ACLBSL,28,14045038,"7, Rolpa Municipality",Rolpa,Madichaur,28/10/2017,MF
ACLBSL,29,14045039,"2, Madi Rural Municipality",Rolpa,Ghartigau,28/10/2017,MF
ACLBSL,30,14045040,"8, Chandrakot Rural Municipality",Gulmi,Majuwa,28/10/2017,MF
ACLBSL,31,14045041,"6, Rampur Municipality",Palpa,Rampur,28/10/2017,MF
ACLBSL,32,14045042,"9, Banganga Municipality",Kapilbastu,Bhalwad,13/02/2018,MF
ACLBSL,33,14045043,"12, Sunawal Municipality",Nawalparasi West,Bhumahi,13/02/2018,MF
ACLBSL,34,14045044,"6, Lumbini Sanskritik Municipality",Rupandehi,Lumbini,15/05/2018,MF
ACLBSL,35,14045045,"1, Susta Rural Municipality",Nawalparasi West,Phenhara Branch,15/05/2018,MF
ACLBSL,36,14045046,"3, Panini Rural Municipality",Arghakhanchi,Durghaphant,15/05/2018,MF
ACLBSL,37,14045047,"5, Rajpur Rural Municipality",Dang,Rajpur,15/05/2018,MF
ACLBSL,38,14045048,"4, Babai Rural Municipality",Dang,Hapure,15/05/2018,MF
ACLBSL,39,14045049,"1, Chaurjahari Municipality",Rukum West,Chaurjhari,30/06/2018,MF
ACLBSL,40,14045050,"10, Chapakot Municipality",Syangja,Chapakot,22/07/2018,MF
ACLBSL,41,14045051,"4, Dangisharan Rural Municipality",Dang,Hekuli,22/07/2018,MF
ACLBSL,42,14045052,"5, Sisne Rural Municipality",Rukum East,Rukumkot,22/07/2018,MF
ACLBSL,43,14045053,"4, Bheri Malika Municipality",Jajarkot,khalanga,19/08/2018,MF
ACLBSL,44,14045054,"6, Simta Rural Municipality",Surkhet,Jamune Bazar,09/08/2018,MF
ACLBSL,45,14045055,"8, Gurbhakot Municipality",Surkhet,Mehelkuna,19/08/2018,MF
ACLBSL,46,14045056,"6, Panchapuri Municipality",Surkhet,Babiyahcaur,19/08/2018,MF
ACLBSL,47,14045057,"3, Bangalachuli Rural Municipality",Dang,Kamarechaur,19/08/2018,MF
ACLBSL,48,14045058,"6, Kaligandaki Rural Municipality",Syangja,Mirmi,19/08/2018,MF
ACLBSL,49,14045059,"5, Kotahimai Rural Municipality",Rupandehi,Majhgawan,19/08/2018,MF
ACLBSL,50,14045060,"2, Mayadevi Rural Municipality",Kapilbastu,Pakadi,19/08/2018,MF
ACLBSL,51,14045061,"11, Birendranagar Municipality",Surkhet,Deuti,30/08/2018,MF
ACLBSL,52,14045062,"2, Birendranagar Municipality",Surkhet,Bangesimal,30/08/2018,MF
ACLBSL,53,14045063,"4, Shitaganga Municipality",Arghakhanchi,thada,30/08/2018,MF
ACLBSL,54,14045064,"9, Bhumikasthan Municipality",Arghakhanchi,Khilji,24/11/2018,MF
ACLBSL,55,14045065,"6, Butwal Sub-Metropolitian City",Rupandehi,Butwal Branch(Shantichowk),24/11/2018,MF
ACLBSL,56,14045066,"7, Tansen Municipality",Palpa,Banstari,24/11/2018,MF
ACLBSL,57,14045068,"10, Banepa Municipality",Kavrepalanchok,Central Office,06/07/2020,MF
ACLBSL,58,14045069,"8, Melanchi Municipality",Sindhupalchok,Bhahunipati Branch,06/07/2020,MF
ACLBSL,59,14045070,"9, Dudhouli Municipality",Sindhuli,Dudhouli Branch,06/07/2020,MF
ACLBSL,60,14045071,"3, Tadi Rural Municipality",Nuwakot,Kharanitar Branch,06/07/2020,MF
ACLBSL,61,14045072,"4, Dhankuta Municipality",Dhankuta,Dhankuta Branch,06/07/2020,MF
ACLBSL,62,14045073,"4, Sangurigadhi Rural Municipality",Dhankuta,Bhedetar Branch,06/07/2020,MF
ACLBSL,63,14045074,"6, Siddhicharan Municipality",Okhaldhunga,Okhaldhunga Branch,06/07/2020,MF
ACLBSL,64,14045075,"1, Bhimeshwor Municipality",Dolakha,Charikot Branch,06/07/2020,MF
ACLBSL,65,14045076,"2, Manthali Municipality",Ramechhap,Manthali Branch,06/07/2020,MF
ACLBSL,66,14045077,"2, Diktel Rupakot Municipality",Khotang,Diktel Branch,06/07/2020,MF
ACLBSL,67,14045078,"2, Laligurans Municipality",Terhathum,Basantapur Branch,06/07/2020,MF
ACLBSL,68,14045079,"7, Bhojpur Municipality",Bhojpur,Bhojpur Branch,06/07/2020,MF
ACLBSL,69,14045080,"7, Golanjor Rural Municipality",Sindhuli,Khurkot Branch,06/07/2020,MF
ACLBSL,70,14045081,"10, Choutara Sangachowkgadhi Municipality",Sindhupalchok,Sukute Branch,06/07/2020,MF
ACLBSL,71,14045082,"10, Banepa Municipality",Kavrepalanchok,Banepa Branch,06/07/2020,MF
ACLBSL,72,14045083,"6, Kamalamai Municipality",Sindhuli,Sindhuli Branch,06/07/2020,MF
ACLBSL,73,14045084,"4, Bidur Municipality",Nuwakot,Battar Branch,06/07/2020,MF
ACLBSL,74,14045085,"7, Galchhi Rural Municipality",Dhading,Galchhi Branch,06/07/2020,MF
ACLBSL,75,14045086,"13, Gorkha Municipality",Gorkha,Deurali Branch,06/07/2020,MF
ACLBSL,76,14045087,"5, Devghat Rural Municipality",Tanahu,Devghat Branch,06/07/2020,MF
ACLBSL,77,14045088,"5, Rupa Rural Municipality",Kaski,Rupa Branch,06/07/2020,MF
ACLBSL,78,14045089,"2, Panchkhal Municipality",Kavrepalanchok,Panchkhal Branch,01/10/2020,MF
ACLBSL,79,14045090,"4, Runtigadhi Rural Municipality",Rolpa,Surpal Branch,01/10/2020,MF
ACLBSL,80,14045091,"2, Rapti Sonari Rural Municipality",Banke,Agaiya Branch,01/10/2020,MF
ACLBSL,81,14045093,"5, Geruwa Rural Municipality",Bardiya,Pashupatinagar Branch,01/10/2020,MF
ACLBSL,82,14045095,"4, Duduwa Rural Municipality",Banke,Milanchok Branch,01/10/2020,MF
ACLBSL,83,14045096,"5, Janaki Rural Municipality",Banke,Budiya Branch,01/10/2020,MF
ACLBSL,84,14045097,"3, Chingad Rural Municipality",Surkhet,Matela Branch,01/10/2020,MF
ACLBSL,85,14045098,"3, Panchdebal Binayak Municipality",Achham,Binayak Bazar Branch,01/10/2020,MF
ACLBSL,86,14045099,"6, Sanni Tribeni Rural Municipality",Kalikot,Mehalmudi Branch,01/10/2020,MF
ACLBSL,87,14045100,"5, Dullu Municipality",Dailekh,Dullu Branch,06/10/2020,MF
ACLBSL,88,14045101,"6, Madi Municipality",Chitawan,Kalyanpur Branch,06/10/2020,MF
ACLBSL,89,14045102,"1, Rapti Municipality",Chitawan,Piple Branch,06/10/2020,MF
ACLBSL,90,14045103,"6, Nijagadh Municipality",Bara,Ramjanaki Chowk,06/10/2020,MF
ACLBSL,91,14045104,"5, Sundarharaicha Municipality",Morang,Gothgaun Branch,06/10/2020,MF
ACLBSL,92,14045105,"4, Pathari Shanishchare Municipality",Morang,Sanischare Branch,06/10/2020,MF
ACLBSL,93,14045106,"2, Haldibari Rural Municipality",Jhapa,Haldibari Branch,06/10/2020,MF
ACLBSL,94,14045107,"8, Arjundhara Municipality",Jhapa,Arjundhara Branch,06/10/2020,MF
ACLBSL,95,14045108,"2, Thaha Municipality",Makwanpur,Palung Branch,06/10/2020,MF
ACLBSL,96,14045109,"6, Butwal Sub-Metropolitian City",Rupandehi,Lumbini Province office,20/09/2020,MF
ACLBSL,97,14045110,"8, Suryodaya Municipality",Ilam,Shantichowk Branch,29/10/2020,MF
ACLBSL,98,14045111,"9, Inaruwa Municipality",Sunsari,babiya Branch,29/10/2020,MF
ACLBSL,99,14045112,"4, Kolhabi Municipality",Bara,sapahi Branch,29/10/2020,MF
ACLBSL,100,14045113,"2, Kamal Rural Municipality",Jhapa,Kyampa Bazar Branch,24/11/2020,MF
ACLBSL,101,14045114,"1, Barju Rural Municipality",Sunsari,Sukrabare Branch,16/12/2020,MF
ACLBSL,102,14045115,"8, Deumai Municipality",Ilam,Jitpur Branch,16/12/2020,MF
ACLBSL,103,14045116,"4, Budhiganga Rural Municipality",Morang,Nimuwa Branch,16/12/2020,MF
ACLBSL,104,14045117,"8, Dewahi Gonahi Municipality",Rautahat,Dewahi Gonahi Branch,22/12/2020,MF
ACLBSL,105,14045118,"3, Barahachhetra Municipality",Sunsari,Nadaha Branch,28/12/2020,MF
ACLBSL,106,14045119,"7, Triyuga Municipality",Udayapur,chuhade Brannch,30/12/2020,MF
ACLBSL,107,14045120,"4, Bakaiya Rural Municipality",Makwanpur,Jureli Branch,04/01/2021,MF
ACLBSL,108,14045121,"10, Putalibazar Municipality",Syangja,Rangkhola Branch,04/01/2021,MF
ACLBSL,109,14045122,"3, Bode Barsain Municipality",Saptari,Kushmahar Branch,17/01/2021,MF
ACLBSL,110,14045123,"6, Madhav Narayan Municipality",Rautahat,Madhav narayan Branch,17/01/2021,MF
ACLBSL,111,14045124,"3, Machhapuchchhre Rural Municipality",Kaski,Ghachwok Branch,17/01/2021,MF
ACLBSL,112,14045125,"8, Bhangaha Municipality",Mahottari,Paradiya Branch,17/01/2021,MF
ACLBSL,113,14045126,"3, Ishworpur Municipality",Sarlahi,Bhaktipur Branch,17/01/2021,MF
ACLBSL,114,14045127,"11, Barahathawa Municipality",Sarlahi,Hirapur Branch,17/01/2021,MF
ACLBSL,115,14045128,"12, Bagmati Municipality",Sarlahi,Bagmati Branch,17/01/2021,MF
ACLBSL,116,14045129,"11, Lahan Municipality",Siraha,Lahan Branch,17/01/2021,MF
ACLBSL,117,14045130,"4, Aurahi Municipality",Mahottari,Kathudhar Branch,17/01/2021,MF
ACLBSL,118,14045131,"2, Mithila Municipality",Dhanusa,Mithila Branch,17/01/2021,MF
ACLBSL,119,14045133,"8, Mechinagar Municipality",Jhapa,Ittabhatta Branch,22/01/2021,MF
ACLBSL,120,14045134,"4, Baglung Municipality",Baglung,Kudule Branch,21/02/2021,MF
ACLBSL,121,14045135,"4, Chhinnamasta Rural Municipality",Saptari,chinnamasta Branch,21/02/2021,MF
ACLBSL,122,14045136,"6, Laxminiya Rural Municipality",Dhanusa,laxminiya Branch,21/02/2021,MF
ACLBSL,123,14045137,"4, Bariyarpatti Rural Municipality",Siraha,tenuwapati Branch,21/02/2021,MF
ACLBSL,124,14045138,"3, Paiyu Rural Municipality",Parbat,Behulibans Branch,21/02/2021,MF
ACLBSL,125,14045139,"7, Dhanushadham Municipality",Dhanusa,Kishanpur Branch,21/02/2021,MF
ACLBSL,126,14045140,"8, Shuklagandaki Municipality",Tanahu,dhorfirdi Branch,21/02/2021,MF
ACLBSL,127,14045141,"5, Naraha Rural Municipality",Siraha,Naraha Branch,21/02/2021,MF
ACLBSL,128,14045142,"6, Bhanu Municipality",Tanahu,Tuhurepasal Branch,21/02/2021,MF
ACLBSL,129,14045143,"5, Hanumannagar Kankalini Municipality",Saptari,Hanuman Nagar Branch,21/02/2021,MF
ACLBSL,130,14045144,"10, Byas Municipality",Tanahu,Dihigaau Branch,24/02/2021,MF
ACLBSL,131,14045146,"8, Kohalpur Municipality",Banke,Kohalpur Branch,26/03/2021,MF
ACLBSL,132,14045147,"8, Kalika Municipality",Chitawan,Shaktikhor Branch,26/03/2021,MF
ACLBSL,133,14045148,"2, Thakurbaba Municipality",Bardiya,Bhurigau Branch,26/03/2021,MF
ACLBSL,134,14045151,"4, Rainadevi Chhahara Rural Municipality",Palpa,Chhahara Branch,16/11/2021,MF
ACLBSL,135,14045152,"2, Chhatrakot Rural Municipality",Gulmi,Chhatrakot Branch,16/11/2021,MF
ACLBSL,136,14045156,"6, Baijanath Rural Municipality",Banke,Samjhanachowk Branch,16/11/2021,MF
ACLBSL,137,14045157,"6, Panini Rural Municipality",Arghakhanchi,Nigalideurali Branch,16/11/2021,MF
ACLBSL,138,14045158,"8, Madhuwan Municipality",Bardiya,Sanoshree Branch,16/11/2021,MF
ACLBSL,139,14045159,"3, Palhinandan Rural Municipality",Nawalparasi West,Bilaspur Branch,16/11/2021,MF
ACLBSL,140,14045160,"5, Tilottama Municipality",Rupandehi,Nayamil Branch,16/11/2021,MF
ACLBSL,141,14045161,"3, Sainamaina Municipality",Rupandehi,Sainamaina Branch,16/11/2021,MF
ACLBSL,142,14045163,"4, Kageshwori Manahara Municipality",Kathmandu,Danchhi Branch,22/02/2022,MF
ALBSL,1,14047001,"6, Kakani Rural Municipality",Nuwakot,Madanpur Branch,31/08/2016,MF
ALBSL,2,14047002,"5, Bidur Municipality",Nuwakot,Devighat Branch,26/10/2016,MF
ALBSL,3,14047003,"4, Ghorahi Sub-Metropolitian City",Dang,Laxmipur Branch,16/11/2016,MF
ALBSL,4,14047004,"5, Rapti Rural Municipality",Dang,Sisahaniya Branch,20/11/2016,MF
ALBSL,5,14047005,"4, Tikapur Municipality",Kailali,Tikapur Branch,07/12/2016,MF
ALBSL,6,14047006,"6, Madhuwan Municipality",Bardiya,Sanoshree Branch,07/12/2016,MF
ALBSL,7,14047007,"6, Thaha Municipality",Makwanpur,Bajrabarahi Branch,29/12/2016,MF
ALBSL,8,14047008,"6, Shuklagandaki Municipality",Tanahu,Khairenitar Branch,01/01/2017,MF
ALBSL,9,14047009,"3, Bhanu Municipality",Tanahu,Bhanu Branch,01/01/2017,MF
ALBSL,10,14047010,"6, Bharatpur Metropolitian City",Chitawan,Bharatpur Branch,12/01/2017,MF
ALBSL,11,14047011,"3, Kohalpur Municipality",Banke,Kohalpur Branch,09/02/2017,MF
ALBSL,12,14047012,"6, Kakani Rural Municipality",Nuwakot,Head Office,31/08/2016,MF
ALBSL,13,14047013,"16, Devchuli Municipality",Nawalparasi East,Rajahar Branch,09/02/2017,MF
ALBSL,14,14047014,"7, Tilottama Municipality",Rupandehi,Semera Branch,12/02/2017,MF
ALBSL,15,14047015,"7, Banganga Municipality",Kapilbastu,Banganga Branch,12/02/2017,MF
ALBSL,16,14047016,"8, Itahari Sub-Metropolitian City",Sunsari,Itahari Branch,12/02/2017,MF
ALBSL,17,14047017,"4, Kaligandaki Rural Municipality",Syangja,Birgha Branch,01/06/2017,MF
ALBSL,18,14047018,"2, Chandrapur Municipality",Rautahat,Chandrapur Branch,01/06/2017,MF
ALBSL,19,14047019,"18, Birgunj Metropolitian City",Parsa,Parwanipur Branch,01/06/2017,MF
ALBSL,20,14047020,"10, Hariwan Municipality",Sarlahi,Naya Road Branch,01/06/2017,MF
ALBSL,21,14047021,"1, Kolhabi Municipality",Bara,Kolhabi Branch,01/06/2017,MF
ALBSL,22,14047022,"4, Rapti Municipality",Chitawan,Khurkhure Branch,01/06/2017,MF
ALBSL,23,14047023,"16, Hetauda Sub-Metropolitian City",Makwanpur,Bastipur Branch,01/06/2017,MF
ALBSL,24,14047024,"4, Gulariya Municipality",Bardiya,Gulariya Branch,01/06/2017,MF
ALBSL,25,14047025,"6, Badhaiyatal Rural Municipality",Bardiya,Mainapokhar Branch,01/06/2017,MF
ALBSL,26,14047026,"3, Khajura Rural Municipality",Banke,Khajura Branch,01/06/2017,MF
ALBSL,27,14047027,"2, Rajapur Municipality",Bardiya,Rajapur Branch,01/06/2017,MF
ALBSL,28,14047028,"1, Bardagoriya Rural Municipality",Kailali,Bauniya Branch,01/06/2017,MF
ALBSL,29,14047029,"25, Pokhara Metropolitian City",Kaski,Hemja Branch,01/06/2017,MF
ALBSL,30,14047030,"3, Tansen Municipality",Palpa,Tansen Branch,29/06/2017,MF
ALBSL,31,14047031,"6, Belouri Municipality",Kanchanpur,Belauri Branch,03/07/2017,MF
ALBSL,32,14047032,"7, Galchhi Rural Municipality",Dhading,Galchhi Branch,06/07/2017,MF
ALBSL,33,14047033,"11, Shuklaphanta Municipality",Kanchanpur,Kaluwapur Branch,06/07/2017,MF
ALBSL,34,14047034,"2, Godawari Municipality",Kailali,Attariya Branch,09/07/2017,MF
ALBSL,35,14047035,"3, Kankai Municipality",Jhapa,Surunga Branch,03/08/2017,MF
ALBSL,36,14047036,"2, Buddhashanti Rural Municipality",Jhapa,Jaypur Branch,03/08/2017,MF
ALBSL,37,14047037,"7, Urlabari Municipality",Morang,Urlabari Branch,03/08/2017,MF
ALBSL,38,14047038,"9, Gauriganga Municipality",Kailali,Masuriya Branch,27/09/2018,MF
ALBSL,39,14047039,"4, Paterwa Sugauli Rural Municipality",Parsa,Paterwa Branch,27/09/2018,MF
ALBSL,40,14047040,"1, Aadarsha Kotwal Rural Municipality",Bara,Adarsha Kotwal Branch,27/09/2018,MF
ALBSL,41,14047041,"6, Maulapur Municipality",Rautahat,Maulapur Branch,27/09/2018,MF
ALBSL,42,14047042,"8, Gurbhakot Municipality",Surkhet,Mehalkuna Branch,27/09/2018,MF
ALBSL,43,14047043,"1, Mahottari Rural Municipality",Mahottari,Ekdara Branch,27/12/2018,MF
ALBSL,44,14047044,"3, Mukhiyapatti Musaharmiya Rural Municipality",Dhanusa,Mukhiyapatti Branch,27/12/2018,MF
ALBSL,45,14047045,"3, Sakhuwa Nankarkatti Rural Municipality",Siraha,Sakhuwa Branch,27/12/2018,MF
ALBSL,46,14047046,"1, Rupani Rural Municipality",Saptari,Rupani Branch,27/12/2018,MF
ALBSL,47,14047047,"4, Dhanapalthan Rural Municipality",Morang,Karsiya Branch,29/08/2019,MF
ALBSL,48,14047048,"4, Bateshwor Rural Municipality",Dhanusa,Bateshwor Branch,29/08/2019,MF
ALBSL,49,14047049,"2, Aurahi Rural Municipality",Dhanusa,Aurahi Branch,29/08/2019,MF
ALBSL,50,14047050,"1, Sonama Rural Municipality",Mahottari,Sonma Branch,29/08/2019,MF
ALBSL,51,14047051,"2, Susta Rural Municipality",Nawalparasi West,Susta Branch,29/08/2019,MF
ALBSL,52,14047052,"6, Chandranagar Rural Municipality",Sarlahi,Chandranagar Branch,29/08/2019,MF
ALBSL,53,14047053,"1, Ramnagar Rural Municipality",Sarlahi,Ramnagar Branch,29/08/2019,MF
ALBSL,54,14047054,"1, Gadhimai Municipality",Rautahat,Sammanpur Branch,29/08/2019,MF
ALBSL,55,14047055,"5, Babai Rural Municipality",Dang,Hapure Branch,29/08/2019,MF
ALBSL,56,14047056,"6, Bijayanagar Rural Municipality",Kapilbastu,Bijaynagar Branch,29/08/2019,MF
GLBSL,1,14051001,"1, Dhankuta Municipality",Dhankuta,Head Office,07/12/2016,MF
GLBSL,2,14051002,"7, Dhankuta Municipality",Dhankuta,Dhankuta Branch,27/11/2016,MF
GLBSL,3,14051003,"5, Sangurigadhi Rural Municipality",Dhankuta,Danda Bazar Branch,27/11/2016,MF
